image,w,h,sqrt_area,best_iou,conf,hit
0000301_01201_d_0000162.jpg,27,60,40.25,0.8375,0.7034,1
0000301_01201_d_0000162.jpg,20,28,23.66,0.0,0.0,0
0000301_01201_d_0000162.jpg,16,25,20.0,0.632,0.2151,1
0000301_01201_d_0000162.jpg,13,42,23.37,0.7586,0.2604,1
0000301_01201_d_0000162.jpg,13,37,21.93,0.7619,0.6314,1
0000301_01201_d_0000162.jpg,14,20,16.73,0.0,0.0,0
0000301_01201_d_0000162.jpg,12,23,16.61,0.0,0.0,0
0000301_01201_d_0000162.jpg,11,23,15.91,0.0,0.0,0
0000301_01201_d_0000162.jpg,13,24,17.66,0.0,0.0,0
0000301_01201_d_0000162.jpg,11,28,17.55,0.6936,0.3127,1
0000301_01201_d_0000162.jpg,8,25,14.14,0.0,0.0,0
0000301_01201_d_0000162.jpg,8,27,14.7,0.0,0.0,0
0000301_01201_d_0000162.jpg,15,28,20.49,0.0,0.0,0
0000301_01201_d_0000162.jpg,14,30,20.49,0.0,0.0,0
0000301_01201_d_0000162.jpg,14,29,20.15,0.0,0.0,0
0000301_01201_d_0000162.jpg,10,22,14.83,0.0,0.0,0
0000301_01201_d_0000162.jpg,8,23,13.56,0.0,0.0,0
0000301_01201_d_0000162.jpg,15,41,24.8,0.8341,0.3824,1
0000301_01201_d_0000162.jpg,17,45,27.66,0.9333,0.4324,1
0000301_01201_d_0000162.jpg,8,19,12.33,0.0,0.0,0
0000301_01201_d_0000162.jpg,6,18,10.39,0.0,0.0,0
0000301_01201_d_0000162.jpg,5,17,9.22,0.0,0.0,0
0000301_01201_d_0000162.jpg,5,10,7.07,0.0,0.0,0
0000303_03401_d_0000200.jpg,14,24,18.33,0.5599,0.2447,1
0000303_03401_d_0000200.jpg,10,25,15.81,0.0,0.0,0
0000303_03401_d_0000200.jpg,12,25,17.32,0.624,0.219,1
0000303_03401_d_0000200.jpg,11,24,16.25,0.667,0.1703,1
0000303_03401_d_0000200.jpg,8,18,12.0,0.0,0.0,0
0000303_03401_d_0000200.jpg,9,17,12.37,0.0668,0.2142,0
0000303_03401_d_0000200.jpg,12,15,13.42,0.0,0.0,0
0000303_03401_d_0000200.jpg,9,15,11.62,0.0,0.0,0
0000303_03401_d_0000200.jpg,10,23,15.17,0.0,0.0,0
0000303_03401_d_0000200.jpg,11,19,14.46,0.7494,0.4203,1
0000303_03401_d_0000200.jpg,9,18,12.73,0.5842,0.4061,1
0000303_03401_d_0000200.jpg,10,17,13.04,0.0,0.0,0
0000303_03401_d_0000200.jpg,11,15,12.85,0.0,0.0,0
0000303_03401_d_0000200.jpg,9,22,14.07,0.0,0.0,0
0000303_03401_d_0000200.jpg,10,18,13.42,0.0,0.0,0
0000303_03401_d_0000200.jpg,8,19,12.33,0.0,0.0,0
0000303_03401_d_0000200.jpg,8,17,11.66,0.0,0.0,0
0000303_03401_d_0000200.jpg,7,17,10.91,0.0,0.0,0
0000303_03401_d_0000200.jpg,7,19,11.53,0.0,0.0,0
0000303_03401_d_0000200.jpg,7,19,11.53,0.0,0.0,0
0000303_03401_d_0000200.jpg,7,16,10.58,0.0,0.0,0
0000303_03401_d_0000200.jpg,7,18,11.22,0.0,0.0,0
0000303_03401_d_0000200.jpg,6,21,11.22,0.0,0.0,0
0000303_03401_d_0000200.jpg,6,19,10.68,0.0,0.0,0
0000303_03401_d_0000200.jpg,9,13,10.82,0.4976,0.5049,0
0000303_03401_d_0000200.jpg,8,13,10.2,0.0,0.0,0
0000303_03401_d_0000200.jpg,6,19,10.68,0.0,0.0,0
0000303_03401_d_0000200.jpg,10,21,14.49,0.0,0.0,0
0000303_03401_d_0000200.jpg,7,16,10.58,0.0,0.0,0
0000303_03401_d_0000200.jpg,7,18,11.22,0.0,0.0,0
0000303_03401_d_0000200.jpg,9,24,14.7,0.0,0.0,0
0000303_03401_d_0000200.jpg,11,13,11.96,0.0,0.0,0
0000303_03401_d_0000200.jpg,13,24,17.66,0.0,0.0,0
0000303_03401_d_0000200.jpg,11,20,14.83,0.0,0.0,0
0000303_03401_d_0000200.jpg,12,19,15.1,0.0,0.0,0
0000308_04401_d_0000327.jpg,14,30,20.49,0.0,0.0,0
0000308_04401_d_0000327.jpg,12,26,17.66,0.0,0.0,0
0000308_04401_d_0000327.jpg,55,48,51.38,0.9454,0.2624,1
0000308_04401_d_0000327.jpg,19,33,25.04,0.7115,0.1834,1
0000308_04401_d_0000327.jpg,15,32,21.91,0.6629,0.3661,1
0000308_04401_d_0000327.jpg,12,33,19.9,0.0,0.0,0
0000308_04401_d_0000327.jpg,13,34,21.02,0.7312,0.2207,1
0000308_04401_d_0000327.jpg,14,33,21.49,0.2593,0.2292,0
0000308_04401_d_0000327.jpg,13,30,19.75,0.6403,0.2236,1
0000308_04401_d_0000327.jpg,10,35,18.71,0.0,0.0,0
0000308_04401_d_0000327.jpg,13,30,19.75,0.0,0.0,0
0000308_04401_d_0000327.jpg,12,33,19.9,0.6295,0.6732,1
0000308_04401_d_0000327.jpg,13,33,20.71,0.5139,0.6854,1
0000308_04401_d_0000327.jpg,14,32,21.17,0.7316,0.6976,1
0000308_04401_d_0000327.jpg,20,42,28.98,0.7786,0.5569,1
0000308_04401_d_0000327.jpg,12,24,16.97,0.505,0.4601,1
0000308_04401_d_0000327.jpg,10,21,14.49,0.3847,0.3307,0
0000308_04401_d_0000327.jpg,27,48,36.0,0.7595,0.5623,1
0000308_04401_d_0000327.jpg,26,38,31.43,0.8564,0.3686,1
0000308_04401_d_0000327.jpg,28,62,41.67,0.6181,0.509,1
0000308_04401_d_0000327.jpg,24,66,39.8,0.7036,0.5353,1
0000308_04401_d_0000327.jpg,19,41,27.91,0.9362,0.1862,1
0000308_04401_d_0000327.jpg,23,50,33.91,0.8514,0.8447,1
0000308_04401_d_0000327.jpg,22,50,33.17,0.857,0.8002,1
0000308_04401_d_0000327.jpg,18,40,26.83,0.5346,0.5429,1
0000308_04401_d_0000327.jpg,19,39,27.22,0.8472,0.5329,1
0000308_04401_d_0000327.jpg,19,22,20.45,0.7412,0.3633,1
0000308_04401_d_0000327.jpg,23,39,29.95,0.8543,0.7154,1
0000308_04401_d_0000327.jpg,13,41,23.09,0.4939,0.566,0
0000308_04401_d_0000327.jpg,9,27,15.59,0.0,0.0,0
0000308_04401_d_0000327.jpg,9,20,13.42,0.0,0.0,0
0000308_04401_d_0000327.jpg,9,20,13.42,0.0,0.0,0
0000308_04401_d_0000327.jpg,14,23,17.94,0.632,0.4801,1
0000308_04401_d_0000327.jpg,12,20,15.49,0.0,0.0,0
0000308_04401_d_0000327.jpg,12,24,16.97,0.0,0.0,0
0000308_04401_d_0000327.jpg,10,21,14.49,0.0,0.0,0
0000308_04401_d_0000327.jpg,9,25,15.0,0.5027,0.2658,1
0000308_04401_d_0000327.jpg,11,23,15.91,0.0,0.0,0
0000308_04401_d_0000327.jpg,7,21,12.12,0.0,0.0,0
0000308_04401_d_0000327.jpg,10,18,13.42,0.0,0.0,0
0000308_04401_d_0000327.jpg,7,13,9.54,0.0,0.0,0
0000308_04401_d_0000327.jpg,6,16,9.8,0.0,0.0,0
0000308_04401_d_0000327.jpg,6,19,10.68,0.0,0.0,0
0000308_04401_d_0000327.jpg,7,13,9.54,0.0,0.0,0
0000308_04401_d_0000327.jpg,7,12,9.17,0.0,0.0,0
0000308_04401_d_0000327.jpg,7,15,10.25,0.0,0.0,0
0000308_04401_d_0000327.jpg,7,13,9.54,0.0,0.0,0
0000312_00001_d_0000414.jpg,20,50,31.62,0.7047,0.5172,1
0000312_00001_d_0000414.jpg,24,55,36.33,0.7402,0.7457,1
0000312_00001_d_0000414.jpg,21,48,31.75,0.9199,0.6528,1
0000312_00001_d_0000414.jpg,15,40,24.49,0.8608,0.6818,1
0000312_00001_d_0000414.jpg,22,31,26.12,0.0,0.0,0
0000312_00001_d_0000414.jpg,13,34,21.02,0.0,0.0,0
0000312_00001_d_0000414.jpg,15,25,19.36,0.5917,0.221,1
0000312_00001_d_0000414.jpg,17,26,21.02,0.0,0.0,0
0000312_00001_d_0000414.jpg,15,40,24.49,0.0,0.0,0
0000312_00001_d_0000414.jpg,17,37,25.08,0.0,0.0,0
0000312_00001_d_0000414.jpg,8,17,11.66,0.0,0.0,0
0000312_00001_d_0000414.jpg,9,26,15.3,0.0,0.0,0
0000312_00001_d_0000414.jpg,11,29,17.86,0.8174,0.3315,1
0000312_00001_d_0000414.jpg,13,29,19.42,0.8198,0.5284,1
0000312_00001_d_0000414.jpg,11,20,14.83,0.8159,0.294,1
0000312_00001_d_0000414.jpg,13,26,18.38,0.0,0.0,0
0000312_00001_d_0000414.jpg,10,26,16.12,0.6321,0.4257,1
0000312_00001_d_0000414.jpg,12,40,21.91,0.0,0.0,0
0000312_00001_d_0000414.jpg,12,26,17.66,0.82,0.5772,1
0000312_00001_d_0000414.jpg,13,30,19.75,0.6446,0.5059,1
0000312_00001_d_0000414.jpg,13,17,14.87,0.0,0.0,0
0000312_00001_d_0000414.jpg,13,30,19.75,0.7294,0.4059,1
0000312_00001_d_0000414.jpg,10,20,14.14,0.0,0.0,0
0000312_00001_d_0000414.jpg,8,22,13.27,0.0,0.0,0
0000312_00001_d_0000414.jpg,10,17,13.04,0.0,0.0,0
0000312_00001_d_0000414.jpg,9,23,14.39,0.4581,0.2088,0
0000312_00001_d_0000414.jpg,9,23,14.39,0.6763,0.2543,1
0000312_00001_d_0000414.jpg,7,23,12.69,0.7619,0.2373,1
0000312_00001_d_0000414.jpg,6,23,11.75,0.7068,0.3103,1
0000312_00001_d_0000414.jpg,7,24,12.96,0.7277,0.3739,1
0000312_00001_d_0000414.jpg,11,23,15.91,0.0,0.0,0
0000312_00001_d_0000414.jpg,8,22,13.27,0.0,0.0,0
0000312_00001_d_0000414.jpg,9,18,12.73,0.5658,0.1772,1
0000312_00201_d_0000415.jpg,9,17,12.37,0.0,0.0,0
0000312_00201_d_0000415.jpg,7,22,12.41,0.6261,0.2035,1
0000312_00201_d_0000415.jpg,11,28,17.55,0.5506,0.5877,1
0000312_00201_d_0000415.jpg,8,26,14.42,0.5327,0.3503,1
0000312_00201_d_0000415.jpg,13,15,13.96,0.0,0.0,0
0000312_00201_d_0000415.jpg,14,34,21.82,0.7778,0.5304,1
0000312_00201_d_0000415.jpg,14,19,16.31,0.0,0.0,0
0000312_00201_d_0000415.jpg,12,33,19.9,0.8327,0.6774,1
0000312_00201_d_0000415.jpg,12,28,18.33,0.5041,0.5604,1
0000312_00201_d_0000415.jpg,11,32,18.76,0.7849,0.4149,1
0000312_00201_d_0000415.jpg,22,43,30.76,0.8398,0.5936,1
0000312_00201_d_0000415.jpg,11,33,19.05,0.7786,0.5496,1
0000312_00201_d_0000415.jpg,14,30,20.49,0.8972,0.196,1
0000312_00201_d_0000415.jpg,10,18,13.42,0.4294,0.2423,0
0000312_00201_d_0000415.jpg,16,31,22.27,0.7014,0.3082,1
0000312_00201_d_0000415.jpg,21,30,25.1,0.0,0.0,0
0000312_00201_d_0000415.jpg,10,23,15.17,0.0,0.0,0
0000312_00201_d_0000415.jpg,29,28,28.5,0.0,0.0,0
0000312_00201_d_0000415.jpg,13,21,16.52,0.0,0.0,0
0000312_00201_d_0000415.jpg,10,26,16.12,0.5827,0.24,1
0000312_00201_d_0000415.jpg,10,31,17.61,0.0,0.0,0
0000312_00201_d_0000415.jpg,16,34,23.32,0.0,0.0,0
0000312_00201_d_0000415.jpg,10,22,14.83,0.0,0.0,0
0000312_00201_d_0000415.jpg,13,31,20.07,0.8795,0.3294,1
0000312_00201_d_0000415.jpg,11,34,19.34,0.8223,0.4871,1
0000312_00201_d_0000415.jpg,14,23,17.94,0.749,0.2961,1
0000312_00201_d_0000415.jpg,10,26,16.12,0.5895,0.2736,1
0000312_00201_d_0000415.jpg,11,28,17.55,0.7586,0.401,1
0000312_00201_d_0000415.jpg,11,26,16.91,0.7511,0.3366,1
0000312_00201_d_0000415.jpg,11,25,16.58,0.6376,0.349,1
0000312_00201_d_0000415.jpg,8,27,14.7,0.7239,0.2492,1
0000312_00201_d_0000415.jpg,12,25,17.32,0.6848,0.3705,1
0000312_00601_d_0000417.jpg,9,17,12.37,0.0,0.0,0
0000312_00601_d_0000417.jpg,7,20,11.83,0.1226,0.1695,0
0000312_00601_d_0000417.jpg,7,17,10.91,0.0,0.0,0
0000312_00601_d_0000417.jpg,9,11,9.95,0.0,0.0,0
0000312_00601_d_0000417.jpg,10,20,14.14,0.0,0.0,0
0000312_00601_d_0000417.jpg,9,14,11.22,0.0,0.0,0
0000312_00601_d_0000417.jpg,10,20,14.14,0.7093,0.2415,1
0000312_00601_d_0000417.jpg,9,21,13.75,0.4913,0.1926,0
0000312_00601_d_0000417.jpg,8,19,12.33,0.0,0.0,0
0000312_00601_d_0000417.jpg,11,27,17.23,0.5549,0.5339,1
0000312_00601_d_0000417.jpg,10,24,15.49,0.4763,0.5687,0
0000312_00601_d_0000417.jpg,16,21,18.33,0.0,0.0,0
0000312_00601_d_0000417.jpg,15,18,16.43,0.8343,0.2357,1
0000312_00601_d_0000417.jpg,18,29,22.85,0.0,0.0,0
0000312_00601_d_0000417.jpg,12,27,18.0,0.6082,0.1819,1
0000312_00601_d_0000417.jpg,12,35,20.49,0.0,0.0,0
0000312_00601_d_0000417.jpg,12,22,16.25,0.0363,0.2638,0
0000312_00601_d_0000417.jpg,16,30,21.91,0.6589,0.3327,1
0000312_00601_d_0000417.jpg,19,35,25.79,0.6596,0.7544,1
0000312_00601_d_0000417.jpg,11,32,18.76,0.7085,0.4971,1
0000312_01001_d_0000419.jpg,13,22,16.91,0.0,0.0,0
0000312_01001_d_0000419.jpg,9,24,14.7,0.0,0.0,0
0000312_01001_d_0000419.jpg,7,21,12.12,0.0,0.0,0
0000312_01001_d_0000419.jpg,11,28,17.55,0.7353,0.4947,1
0000312_01001_d_0000419.jpg,13,20,16.12,0.0,0.0,0
0000312_01001_d_0000419.jpg,10,19,13.78,0.5409,0.1839,1
0000312_01001_d_0000419.jpg,12,22,16.25,0.5815,0.1846,1
0000312_01001_d_0000419.jpg,7,25,13.23,0.4098,0.525,0
0000312_01001_d_0000419.jpg,8,31,15.75,0.5639,0.4903,1
0000312_01001_d_0000419.jpg,14,18,15.87,0.8477,0.3469,1
0000312_01001_d_0000419.jpg,17,43,27.04,0.9396,0.5674,1
0000312_01001_d_0000419.jpg,19,41,27.91,0.7624,0.3698,1
0000312_01001_d_0000419.jpg,17,38,25.42,0.8501,0.5771,1
0000312_01001_d_0000419.jpg,22,35,27.75,0.6811,0.523,1
0000312_01001_d_0000419.jpg,21,29,24.68,0.0,0.0,0
0000312_01001_d_0000419.jpg,16,29,21.54,0.1735,0.2804,0
0000312_01001_d_0000419.jpg,17,32,23.32,0.7937,0.3961,1
0000312_01001_d_0000419.jpg,18,30,23.24,0.7278,0.5003,1
0000312_01001_d_0000419.jpg,14,29,20.15,0.3355,0.4301,0
0000312_01001_d_0000419.jpg,17,32,23.32,0.0421,0.1891,0
0000312_01001_d_0000419.jpg,17,36,24.74,0.0,0.0,0
0000312_01001_d_0000419.jpg,17,37,25.08,0.6649,0.7939,1
0000312_01001_d_0000419.jpg,22,37,28.53,0.1895,0.2599,0
0000312_01001_d_0000419.jpg,28,37,32.19,0.7667,0.1579,1
0000312_01001_d_0000419.jpg,37,59,46.72,0.0,0.0,0
0000312_01201_d_0000420.jpg,12,36,20.78,0.8025,0.7931,1
0000312_01201_d_0000420.jpg,13,42,23.37,0.8062,0.6722,1
0000312_01201_d_0000420.jpg,16,35,23.66,0.4888,0.4974,0
0000312_01201_d_0000420.jpg,13,27,18.73,0.6872,0.4021,1
0000312_01201_d_0000420.jpg,18,36,25.46,0.5807,0.5465,1
0000312_01201_d_0000420.jpg,16,48,27.71,0.6776,0.2465,1
0000312_01201_d_0000420.jpg,20,50,31.62,0.1479,0.2016,0
0000312_01201_d_0000420.jpg,20,46,30.33,0.8062,0.5097,1
0000312_01201_d_0000420.jpg,20,35,26.46,0.5547,0.3291,1
0000312_01201_d_0000420.jpg,18,40,26.83,0.7062,0.3214,1
0000312_01201_d_0000420.jpg,19,37,26.51,0.0,0.0,0
0000312_01201_d_0000420.jpg,21,34,26.72,0.8834,0.1844,1
0000312_01201_d_0000420.jpg,14,22,17.55,0.0849,0.2982,0
0000312_01201_d_0000420.jpg,11,27,17.23,0.603,0.1582,1
0000312_01201_d_0000420.jpg,20,39,27.93,0.0329,0.2572,0
0000312_01201_d_0000420.jpg,18,35,25.1,0.5566,0.276,1
0000312_01201_d_0000420.jpg,18,22,19.9,0.6214,0.1773,1
0000312_01201_d_0000420.jpg,13,21,16.52,0.0,0.0,0
0000312_01201_d_0000420.jpg,15,21,17.75,0.6267,0.2673,1
0000312_01201_d_0000420.jpg,10,33,18.17,0.6149,0.4344,1
0000312_01201_d_0000420.jpg,11,25,16.58,0.8091,0.3245,1
0000312_01201_d_0000420.jpg,20,45,30.0,0.6861,0.3151,1
0000312_01201_d_0000420.jpg,27,40,32.86,0.7376,0.201,1
0000312_01201_d_0000420.jpg,26,47,34.96,0.0,0.0,0
0000312_01201_d_0000420.jpg,19,40,27.57,0.8656,0.6755,1
0000312_01201_d_0000420.jpg,14,25,18.71,0.681,0.2371,1
0000312_02201_d_0000425.jpg,25,42,32.4,0.8473,0.3024,1
0000312_02201_d_0000425.jpg,16,33,22.98,0.3141,0.4041,0
0000312_02201_d_0000425.jpg,27,37,31.61,0.7182,0.2561,1
0000312_02201_d_0000425.jpg,15,20,17.32,0.928,0.1791,1
0000312_02201_d_0000425.jpg,11,28,17.55,0.6979,0.649,1
0000312_02201_d_0000425.jpg,11,17,13.67,0.6548,0.424,1
0000312_02201_d_0000425.jpg,14,19,16.31,0.6076,0.5096,1
0000312_02201_d_0000425.jpg,9,23,14.39,0.4844,0.4057,0
0000312_02201_d_0000425.jpg,9,19,13.08,0.5391,0.1599,1
0000312_02201_d_0000425.jpg,9,23,14.39,0.0,0.0,0
0000312_02201_d_0000425.jpg,9,17,12.37,0.0,0.0,0
0000312_02201_d_0000425.jpg,5,13,8.06,0.0,0.0,0
0000312_02201_d_0000425.jpg,5,16,8.94,0.288,0.3838,0
0000312_02201_d_0000425.jpg,6,15,9.49,0.1549,0.1781,0
0000312_02201_d_0000425.jpg,4,16,8.0,0.0,0.0,0
0000312_02201_d_0000425.jpg,6,16,9.8,0.0,0.0,0
0000312_02201_d_0000425.jpg,5,17,9.22,0.0,0.0,0
0000312_02201_d_0000425.jpg,7,18,11.22,0.5091,0.1849,1
0000312_02201_d_0000425.jpg,7,17,10.91,0.7859,0.1734,1
0000312_02201_d_0000425.jpg,6,16,9.8,0.1549,0.3445,0
0000312_02201_d_0000425.jpg,6,22,11.49,0.0,0.0,0
0000312_02201_d_0000425.jpg,7,19,11.53,0.0,0.0,0
0000312_02201_d_0000425.jpg,18,39,26.5,0.8328,0.6402,1
0000312_02201_d_0000425.jpg,27,39,32.45,0.7775,0.7247,1
0000312_02201_d_0000425.jpg,16,22,18.76,0.2249,0.7186,0
0000312_02201_d_0000425.jpg,14,32,21.17,0.7119,0.6014,1
0000312_02201_d_0000425.jpg,15,30,21.21,0.9183,0.6373,1
0000312_02201_d_0000425.jpg,12,30,18.97,0.8521,0.3502,1
0000312_02401_d_0000426.jpg,19,52,31.43,0.9279,0.6438,1
0000312_02401_d_0000426.jpg,24,39,30.59,0.6481,0.4548,1
0000312_02401_d_0000426.jpg,28,41,33.88,0.8013,0.357,1
0000312_02401_d_0000426.jpg,38,29,33.2,0.0,0.0,0
0000312_02401_d_0000426.jpg,16,34,23.32,0.0,0.0,0
0000312_02401_d_0000426.jpg,15,32,21.91,0.0,0.0,0
0000312_02401_d_0000426.jpg,21,31,25.51,0.0,0.0,0
0000312_02401_d_0000426.jpg,16,21,18.33,0.8192,0.1907,1
0000312_02401_d_0000426.jpg,16,28,21.17,0.0,0.0,0
0000312_02401_d_0000426.jpg,11,17,13.67,0.0,0.0,0
0000312_02401_d_0000426.jpg,13,8,10.2,0.0,0.0,0
0000312_02401_d_0000426.jpg,10,25,15.81,0.0,0.0,0
0000312_02401_d_0000426.jpg,14,18,15.87,0.6834,0.5528,1
0000312_02401_d_0000426.jpg,11,29,17.86,0.8953,0.7247,1
0000312_02401_d_0000426.jpg,7,18,11.22,0.0,0.0,0
0000312_02401_d_0000426.jpg,14,29,20.15,0.0,0.0,0
0000312_02401_d_0000426.jpg,16,30,21.91,0.0,0.0,0
0000312_02401_d_0000426.jpg,16,28,21.17,0.8014,0.2335,1
0000312_02401_d_0000426.jpg,11,28,17.55,0.4912,0.3003,0
0000312_02401_d_0000426.jpg,6,13,8.83,0.3161,0.2011,0
0000312_02401_d_0000426.jpg,9,28,15.87,0.8147,0.6776,1
0000312_02401_d_0000426.jpg,10,24,15.49,0.5941,0.2443,1
0000312_02401_d_0000426.jpg,9,26,15.3,0.8768,0.4196,1
0000312_02401_d_0000426.jpg,10,16,12.65,0.7317,0.2967,1
0000312_02401_d_0000426.jpg,8,19,12.33,0.0,0.0,0
0000312_04201_d_0000435.jpg,24,29,26.38,0.687,0.244,1
0000312_04201_d_0000435.jpg,20,21,20.49,0.3625,0.5051,0
0000312_04201_d_0000435.jpg,28,28,28.0,0.6733,0.4742,1
0000312_04201_d_0000435.jpg,24,22,22.98,0.0,0.0,0
0000312_04201_d_0000435.jpg,24,21,22.45,0.0,0.0,0
0000312_04201_d_0000435.jpg,17,22,19.34,0.0,0.0,0
0000312_04201_d_0000435.jpg,19,22,20.45,0.5703,0.2401,1
0000312_04201_d_0000435.jpg,18,26,21.63,0.891,0.5129,1
0000312_04201_d_0000435.jpg,23,23,23.0,0.0,0.0,0
0000312_04201_d_0000435.jpg,22,24,22.98,0.0,0.0,0
0000312_04201_d_0000435.jpg,25,21,22.91,0.0,0.0,0
0000312_04201_d_0000435.jpg,26,25,25.5,0.0,0.0,0
0000312_04201_d_0000435.jpg,20,20,20.0,0.0,0.0,0
0000312_04201_d_0000435.jpg,17,18,17.49,0.0,0.0,0
0000312_04201_d_0000435.jpg,16,22,18.76,0.6342,0.2916,1
0000312_04201_d_0000435.jpg,13,28,19.08,0.741,0.3872,1
0000312_04201_d_0000435.jpg,16,18,16.97,0.0,0.0,0
0000312_04201_d_0000435.jpg,6,21,11.22,0.6586,0.1984,1
0000312_04201_d_0000435.jpg,14,27,19.44,0.8603,0.297,1
0000312_04201_d_0000435.jpg,12,28,18.33,0.7069,0.3272,1
0000312_04201_d_0000435.jpg,16,20,17.89,0.5925,0.19,1
0000312_04201_d_0000435.jpg,7,8,7.48,0.0,0.0,0
0000312_04201_d_0000435.jpg,7,17,10.91,0.0,0.0,0
0000312_04201_d_0000435.jpg,12,24,16.97,0.0,0.0,0
0000312_04201_d_0000435.jpg,12,21,15.87,0.0,0.0,0
0000312_04201_d_0000435.jpg,7,14,9.9,0.0,0.0,0
0000312_04201_d_0000435.jpg,15,18,16.43,0.0,0.0,0
0000312_04201_d_0000435.jpg,16,27,20.78,0.8684,0.25,1
0000312_04201_d_0000435.jpg,21,31,25.51,0.9049,0.1665,1
0000312_04201_d_0000435.jpg,24,28,25.92,0.0766,0.1653,0
0000312_04201_d_0000435.jpg,21,27,23.81,0.0,0.0,0
0000312_04201_d_0000435.jpg,22,29,25.26,0.0,0.0,0
0000312_04201_d_0000435.jpg,17,29,22.2,0.0,0.0,0
0000312_04201_d_0000435.jpg,17,31,22.96,0.0,0.0,0
0000313_06401_d_0000468.jpg,7,18,11.22,0.0,0.0,0
0000313_06401_d_0000468.jpg,5,14,8.37,0.0,0.0,0
0000313_06401_d_0000468.jpg,4,8,5.66,0.0,0.0,0
0000313_06401_d_0000468.jpg,4,8,5.66,0.0,0.0,0
0000313_06401_d_0000468.jpg,8,16,11.31,0.0,0.0,0
0000313_06401_d_0000468.jpg,9,21,13.75,0.8257,0.4719,1
0000313_06401_d_0000468.jpg,9,22,14.07,0.0,0.0,0
0000313_06401_d_0000468.jpg,6,17,10.1,0.2381,0.1997,0
0000313_06401_d_0000468.jpg,6,16,9.8,0.0,0.0,0
0000313_06401_d_0000468.jpg,5,15,8.66,0.1554,0.3291,0
0000313_06401_d_0000468.jpg,5,13,8.06,0.1872,0.1968,0
0000313_06401_d_0000468.jpg,5,15,8.66,0.4798,0.1902,0
0000313_06401_d_0000468.jpg,7,10,8.37,0.0,0.0,0
0000313_06401_d_0000468.jpg,8,14,10.58,0.0,0.0,0
0000313_06401_d_0000468.jpg,5,13,8.06,0.0,0.0,0
0000313_06401_d_0000468.jpg,3,9,5.2,0.0,0.0,0
0000313_06401_d_0000468.jpg,2,7,3.74,0.0,0.0,0
0000313_06401_d_0000468.jpg,3,6,4.24,0.0,0.0,0
0000313_06401_d_0000468.jpg,3,8,4.9,0.0,0.0,0
0000313_06401_d_0000468.jpg,4,9,6.0,0.0,0.0,0
0000313_06401_d_0000468.jpg,3,5,3.87,0.0,0.0,0
0000313_06601_d_0000469.jpg,3,8,4.9,0.0,0.0,0
0000313_06601_d_0000469.jpg,3,6,4.24,0.0,0.0,0
0000313_06601_d_0000469.jpg,3,7,4.58,0.0,0.0,0
0000313_06601_d_0000469.jpg,3,8,4.9,0.0,0.0,0
0000313_06601_d_0000469.jpg,4,7,5.29,0.0,0.0,0
0000313_06601_d_0000469.jpg,4,7,5.29,0.0,0.0,0
0000313_06601_d_0000469.jpg,4,7,5.29,0.0,0.0,0
0000313_06601_d_0000469.jpg,3,9,5.2,0.0,0.0,0
0000313_06601_d_0000469.jpg,2,3,2.45,0.0,0.0,0
0000313_06601_d_0000469.jpg,4,9,6.0,0.0,0.0,0
0000313_06601_d_0000469.jpg,4,8,5.66,0.0,0.0,0
0000313_06601_d_0000469.jpg,6,13,8.83,0.0,0.0,0
0000313_06601_d_0000469.jpg,5,11,7.42,0.0,0.0,0
0000313_06601_d_0000469.jpg,5,11,7.42,0.0,0.0,0
0000313_06601_d_0000469.jpg,5,9,6.71,0.0,0.0,0
0000313_06601_d_0000469.jpg,5,9,6.71,0.0,0.0,0
0000313_06601_d_0000469.jpg,4,10,6.32,0.0,0.0,0
0000313_06601_d_0000469.jpg,4,11,6.63,0.0,0.0,0
0000313_06601_d_0000469.jpg,5,13,8.06,0.0,0.0,0
0000313_06601_d_0000469.jpg,4,10,6.32,0.0,0.0,0
0000313_06601_d_0000469.jpg,4,10,6.32,0.0,0.0,0
0000313_06601_d_0000469.jpg,5,14,8.37,0.0,0.0,0
0000313_06601_d_0000469.jpg,11,24,16.25,0.6159,0.3112,1
0000313_06601_d_0000469.jpg,12,22,16.25,0.0,0.0,0
0000313_06601_d_0000469.jpg,9,10,9.49,0.0,0.0,0
0000313_06601_d_0000469.jpg,8,21,12.96,0.0,0.0,0
0000313_06601_d_0000469.jpg,5,17,9.22,0.0,0.0,0
0000313_06601_d_0000469.jpg,5,10,7.07,0.0,0.0,0
0000313_06601_d_0000469.jpg,4,12,6.93,0.0,0.0,0
0000313_06601_d_0000469.jpg,7,14,9.9,0.0,0.0,0
0000313_06601_d_0000469.jpg,7,12,9.17,0.0,0.0,0
0000313_06601_d_0000469.jpg,6,16,9.8,0.0,0.0,0
0000313_06601_d_0000469.jpg,8,17,11.66,0.0,0.0,0
0000313_06601_d_0000469.jpg,7,16,10.58,0.0,0.0,0
0000313_06601_d_0000469.jpg,6,14,9.17,0.0,0.0,0
0000313_06601_d_0000469.jpg,8,21,12.96,0.0,0.0,0
0000313_06601_d_0000469.jpg,7,20,11.83,0.0,0.0,0
0000313_06601_d_0000469.jpg,8,21,12.96,0.0,0.0,0
0000313_06601_d_0000469.jpg,8,21,12.96,0.0,0.0,0
0000313_06601_d_0000469.jpg,8,20,12.65,0.0,0.0,0
